MSOA11CD,MSOA11NM,ZonePfSH,LAD,DELTA Macrozone,DELTA FMA+B?,Proportions MSOA/Zones
E02004712,Eastleigh 001,252,Eastleigh,3,F,0.167066396
E02004712,Eastleigh 001,232,Eastleigh,3,F,6.50637E-05
E02004712,Eastleigh 001,266,Eastleigh,3,F,4.73131E-07
E02004713,Eastleigh 002,368,Eastleigh,3,F,1.22736E-06
E02004713,Eastleigh 002,436,Eastleigh,3,F,2.8146E-08
E02004713,Eastleigh 002,256,Eastleigh,3,F,0.069738992
E02004713,Eastleigh 002,255,Eastleigh,3,F,0.153465233
E02004713,Eastleigh 002,254,Eastleigh,3,F,0.013444809
E02004713,Eastleigh 002,253,Eastleigh,3,F,0.130288169
E02004713,Eastleigh 002,251,Eastleigh,3,F,2.97641E-07
E02004713,Eastleigh 002,240,Eastleigh,3,F,1.0055E-07
E02004713,Eastleigh 002,235,Eastleigh,3,F,0.09211592
E02004713,Eastleigh 002,234,Eastleigh,3,F,0.175280775
E02004713,Eastleigh 002,233,Eastleigh,3,F,0.109101316
E02004713,Eastleigh 002,232,Eastleigh,3,F,0.178817255
E02004713,Eastleigh 002,920,Eastleigh,3,F,0.077745876
E02004714,Eastleigh 003,262,Eastleigh,3,F,4.19213E-07
E02004714,Eastleigh 003,261,Eastleigh,3,F,2.0554E-06
E02004714,Eastleigh 003,259,Eastleigh,3,F,9.68284E-07
E02004714,Eastleigh 003,257,Eastleigh,3,F,0.09537374
E02004714,Eastleigh 003,255,Eastleigh,3,F,0.030143774
E02004714,Eastleigh 003,254,Eastleigh,3,F,0.117158436
E02004714,Eastleigh 003,253,Eastleigh,3,F,5.38302E-07
E02004714,Eastleigh 003,252,Eastleigh,3,F,0.180038457
E02004714,Eastleigh 003,251,Eastleigh,3,F,0.144932611
E02004714,Eastleigh 003,250,Eastleigh,3,F,0.266601507
E02004714,Eastleigh 003,249,Eastleigh,3,F,0.130759115
E02004714,Eastleigh 003,248,Eastleigh,3,F,0.034987744
E02004714,Eastleigh 003,247,Eastleigh,3,F,4.50117E-07
E02004714,Eastleigh 003,240,Eastleigh,3,F,1.56836E-07
E02004714,Eastleigh 003,959,Eastleigh,3,F,2.62565E-08
E02004715,Eastleigh 004,368,Eastleigh,3,F,8.8696E-07
E02004715,Eastleigh 004,253,Eastleigh,3,F,1.26121E-11
E02004715,Eastleigh 004,251,Eastleigh,3,F,1.61887E-07
E02004715,Eastleigh 004,241,Eastleigh,3,F,5.39521E-08
E02004715,Eastleigh 004,240,Eastleigh,3,F,0.09660433
E02004715,Eastleigh 004,238,Eastleigh,3,F,0.069859706
E02004715,Eastleigh 004,237,Eastleigh,3,F,0.003859927
E02004715,Eastleigh 004,236,Eastleigh,3,F,0.172839337
E02004715,Eastleigh 004,235,Eastleigh,3,F,0.108889576
E02004715,Eastleigh 004,234,Eastleigh,3,F,0.084550566
E02004715,Eastleigh 004,233,Eastleigh,3,F,0.122661231
E02004715,Eastleigh 004,231,Eastleigh,3,F,0.037925306
E02004715,Eastleigh 004,230,Eastleigh,3,F,0.302808919
E02004716,Eastleigh 005,368,Eastleigh,3,F,2.32462E-07
E02004716,Eastleigh 005,367,Eastleigh,3,F,4.05109E-08
E02004716,Eastleigh 005,237,Eastleigh,3,F,4.90182E-07
E02004716,Eastleigh 005,231,Eastleigh,3,F,0.30184848
E02004716,Eastleigh 005,230,Eastleigh,3,F,0.128023917
E02004716,Eastleigh 005,229,Eastleigh,3,F,0.23718489
E02004716,Eastleigh 005,228,Eastleigh,3,F,0.086858493
E02004716,Eastleigh 005,227,Eastleigh,3,F,2.76237E-07
E02004716,Eastleigh 005,226,Eastleigh,3,F,0.031761181
E02004716,Eastleigh 005,224,Eastleigh,3,F,9.037E-09
E02004716,Eastleigh 005,223,Eastleigh,3,F,2.15897E-07
E02004716,Eastleigh 005,887,Eastleigh,3,F,4.43089E-05
E02004716,Eastleigh 005,923,Eastleigh,3,F,0.01068248
E02004716,Eastleigh 005,921,Eastleigh,3,F,0.203594985
E02004717,Eastleigh 006,262,Eastleigh,3,F,0.000105028
E02004717,Eastleigh 006,251,Eastleigh,3,F,1.78532E-08
E02004717,Eastleigh 006,249,Eastleigh,3,F,0.020961448
E02004717,Eastleigh 006,248,Eastleigh,3,F,0.060385894
E02004717,Eastleigh 006,247,Eastleigh,3,F,0.044989857
E02004717,Eastleigh 006,246,Eastleigh,3,F,0.062225509
E02004717,Eastleigh 006,245,Eastleigh,3,F,0.069022009
E02004717,Eastleigh 006,244,Eastleigh,3,F,0.1898584
E02004717,Eastleigh 006,243,Eastleigh,3,F,0.121193343
E02004717,Eastleigh 006,242,Eastleigh,3,F,4.15058E-07
E02004717,Eastleigh 006,241,Eastleigh,3,F,0.036901247
E02004717,Eastleigh 006,240,Eastleigh,3,F,0.079677927
E02004717,Eastleigh 006,238,Eastleigh,3,F,1.1623E-07
E02004717,Eastleigh 006,223,Eastleigh,3,F,6.7146E-07
E02004717,Eastleigh 006,99,Eastleigh,3,F,1.5785E-07
E02004717,Eastleigh 006,97,Eastleigh,3,F,2.37252E-07
E02004717,Eastleigh 006,888,Eastleigh,3,F,0.000427074
E02004717,Eastleigh 006,884,Eastleigh,3,F,0.095330177
E02004717,Eastleigh 006,952,Eastleigh,3,F,0.026665678
E02004718,Eastleigh 007,246,Eastleigh,3,F,4.56644E-07
E02004718,Eastleigh 007,244,Eastleigh,3,F,7.39935E-07
E02004718,Eastleigh 007,243,Eastleigh,3,F,1.2307E-10
E02004718,Eastleigh 007,242,Eastleigh,3,F,0.113704654
E02004718,Eastleigh 007,241,Eastleigh,3,F,0.059014922
E02004718,Eastleigh 007,240,Eastleigh,3,F,2.07774E-08
E02004718,Eastleigh 007,239,Eastleigh,3,F,0.060842046
E02004718,Eastleigh 007,238,Eastleigh,3,F,0.061776991
E02004718,Eastleigh 007,237,Eastleigh,3,F,0.158076554
E02004718,Eastleigh 007,236,Eastleigh,3,F,0.03856853
E02004718,Eastleigh 007,235,Eastleigh,3,F,1.75937E-07
E02004718,Eastleigh 007,233,Eastleigh,3,F,2.34696E-08
E02004718,Eastleigh 007,231,Eastleigh,3,F,9.43732E-07
E02004718,Eastleigh 007,230,Eastleigh,3,F,2.64292E-07
E02004718,Eastleigh 007,223,Eastleigh,3,F,4.48783E-07
E02004718,Eastleigh 007,888,Eastleigh,3,F,0.172768271
E02004718,Eastleigh 007,887,Eastleigh,3,F,0.321868108
E02004718,Eastleigh 007,952,Eastleigh,3,F,0.006735635
E02004719,Eastleigh 008,387,Eastleigh,2,F,2.13279E-07
E02004719,Eastleigh 008,383,Eastleigh,2,F,3.02032E-07
E02004719,Eastleigh 008,367,Eastleigh,3,F,2.39262E-07
E02004719,Eastleigh 008,422,Eastleigh,2,F,5.52355E-07
E02004719,Eastleigh 008,231,Eastleigh,3,F,1.56525E-07
E02004719,Eastleigh 008,230,Eastleigh,3,F,6.60253E-09
E02004719,Eastleigh 008,229,Eastleigh,3,F,0.045777442
E02004719,Eastleigh 008,228,Eastleigh,3,F,0.007537399
E02004719,Eastleigh 008,227,Eastleigh,3,F,0.035783251
E02004719,Eastleigh 008,226,Eastleigh,3,F,0.170861606
E02004719,Eastleigh 008,225,Eastleigh,3,F,0.238432666
E02004719,Eastleigh 008,224,Eastleigh,3,F,0.170080042
E02004719,Eastleigh 008,223,Eastleigh,3,F,2.86091E-07
E02004719,Eastleigh 008,203,Eastleigh,3,F,6.97821E-08
E02004719,Eastleigh 008,883,Eastleigh,3,F,0.008117518
E02004719,Eastleigh 008,955,Eastleigh,3,F,0.14428419
E02004719,Eastleigh 008,925,Eastleigh,3,F,0.013536739
E02004719,Eastleigh 008,924,Eastleigh,3,F,0.00578096
E02004719,Eastleigh 008,923,Eastleigh,3,F,0.059914257
E02004719,Eastleigh 008,922,Eastleigh,3,F,0.055190598
E02004719,Eastleigh 008,921,Eastleigh,3,F,0.044701506
E02004720,Eastleigh 009,243,Eastleigh,3,F,3.39035E-07
E02004720,Eastleigh 009,231,Eastleigh,3,F,7.65594E-08
E02004720,Eastleigh 009,229,Eastleigh,3,F,3.07276E-08
E02004720,Eastleigh 009,224,Eastleigh,3,F,1.44426E-07
E02004720,Eastleigh 009,223,Eastleigh,3,F,0.345783268
E02004720,Eastleigh 009,222,Eastleigh,3,F,0.026604553
E02004720,Eastleigh 009,221,Eastleigh,3,F,0.052388909
E02004720,Eastleigh 009,220,Eastleigh,3,F,0.035651342
E02004720,Eastleigh 009,219,Eastleigh,3,F,0.057144017
E02004720,Eastleigh 009,218,Eastleigh,3,F,0.123169311
E02004720,Eastleigh 009,217,Eastleigh,3,F,2.37144E-07
E02004720,Eastleigh 009,210,Eastleigh,3,F,8.775E-08
E02004720,Eastleigh 009,209,Eastleigh,3,F,2.66928E-08
E02004720,Eastleigh 009,207,Eastleigh,3,F,0.102226304
E02004720,Eastleigh 009,204,Eastleigh,3,F,6.05933E-08
E02004720,Eastleigh 009,203,Eastleigh,3,F,3.07363E-08
E02004720,Eastleigh 009,97,Eastleigh,3,F,3.52032E-08
E02004720,Eastleigh 009,96,Eastleigh,3,F,8.73939E-08
E02004720,Eastleigh 009,49,Eastleigh,3,F,1.68993E-07
E02004720,Eastleigh 009,48,Eastleigh,3,F,4.95229E-08
E02004720,Eastleigh 009,47,Eastleigh,3,F,3.81882E-08
E02004720,Eastleigh 009,46,Eastleigh,3,F,1.32563E-07
E02004720,Eastleigh 009,43,Eastleigh,3,F,2.59482E-08
E02004720,Eastleigh 009,888,Eastleigh,3,F,2.28014E-08
E02004720,Eastleigh 009,887,Eastleigh,3,F,4.3465E-08
E02004720,Eastleigh 009,883,Eastleigh,3,F,0.061201149
E02004720,Eastleigh 009,954,Eastleigh,3,F,0.132505836
E02004720,Eastleigh 009,953,Eastleigh,3,F,3.43022E-08
E02004720,Eastleigh 009,925,Eastleigh,3,F,0.006034941
E02004720,Eastleigh 009,924,Eastleigh,3,F,0.057288647
E02004720,Eastleigh 009,923,Eastleigh,3,F,5.11798E-08
E02004721,Eastleigh 010,383,Eastleigh,2,F,8.60842E-07
E02004721,Eastleigh 010,382,Eastleigh,2,F,3.15659E-07
E02004721,Eastleigh 010,381,Eastleigh,2,F,6.11236E-08
E02004721,Eastleigh 010,224,Eastleigh,3,F,1.30709E-07
E02004721,Eastleigh 010,223,Eastleigh,3,F,2.72843E-07
E02004721,Eastleigh 010,209,Eastleigh,3,F,7.09158E-08
E02004721,Eastleigh 010,208,Eastleigh,3,F,0.012401679
E02004721,Eastleigh 010,207,Eastleigh,3,F,0.056246145
E02004721,Eastleigh 010,206,Eastleigh,3,F,0.071749569
E02004721,Eastleigh 010,205,Eastleigh,3,F,0.05087733
E02004721,Eastleigh 010,204,Eastleigh,3,F,0.063470586
E02004721,Eastleigh 010,203,Eastleigh,3,F,0.280880918
E02004721,Eastleigh 010,202,Eastleigh,3,F,1.67489E-07
E02004721,Eastleigh 010,201,Eastleigh,3,F,0.070609748
E02004721,Eastleigh 010,886,Eastleigh,3,F,0.096320076
E02004721,Eastleigh 010,885,Eastleigh,3,F,0.150107224
E02004721,Eastleigh 010,964,Eastleigh,2,F,4.31143E-05
E02004721,Eastleigh 010,963,Eastleigh,2,F,1.01694E-07
E02004721,Eastleigh 010,962,Eastleigh,2,F,1.9015E-08
E02004721,Eastleigh 010,953,Eastleigh,3,F,0.105284228
E02004721,Eastleigh 010,935,Eastleigh,2,F,0.042007382
E02004722,Eastleigh 011,380,Eastleigh,2,F,4.4768E-07
E02004722,Eastleigh 011,363,Eastleigh,2,F,0.000180217
E02004722,Eastleigh 011,218,Eastleigh,3,F,2.04335E-08
E02004722,Eastleigh 011,216,Eastleigh,3,F,1.76433E-07
E02004722,Eastleigh 011,215,Eastleigh,3,F,5.75382E-08
E02004722,Eastleigh 011,214,Eastleigh,3,F,1.05668E-09
E02004722,Eastleigh 011,212,Eastleigh,3,F,0.009273107
E02004722,Eastleigh 011,211,Eastleigh,3,F,0.062026215
E02004722,Eastleigh 011,210,Eastleigh,3,F,0.037610514
E02004722,Eastleigh 011,209,Eastleigh,3,F,0.082730255
E02004722,Eastleigh 011,208,Eastleigh,3,F,0.037034569
E02004722,Eastleigh 011,207,Eastleigh,3,F,8.7118E-07
E02004722,Eastleigh 011,206,Eastleigh,3,F,0.032315973
E02004722,Eastleigh 011,203,Eastleigh,3,F,1.13155E-07
E02004722,Eastleigh 011,202,Eastleigh,3,F,0.118869252
E02004722,Eastleigh 011,201,Eastleigh,3,F,0.619912632
E02004722,Eastleigh 011,200,Eastleigh,3,F,2.15866E-07
E02004722,Eastleigh 011,886,Eastleigh,3,F,4.51464E-05
E02004722,Eastleigh 011,962,Eastleigh,2,F,2.16589E-07
E02004723,Eastleigh 012,365,Eastleigh,2,F,6.86048E-05
E02004723,Eastleigh 012,364,Eastleigh,2,F,3.97971E-05
E02004723,Eastleigh 012,363,Eastleigh,2,F,0.000103208
E02004723,Eastleigh 012,218,Eastleigh,3,F,1.95507E-07
E02004723,Eastleigh 012,217,Eastleigh,3,F,0.155033581
E02004723,Eastleigh 012,216,Eastleigh,3,F,0.065820885
E02004723,Eastleigh 012,215,Eastleigh,3,F,0.117401834
E02004723,Eastleigh 012,214,Eastleigh,3,F,0.098017334
E02004723,Eastleigh 012,213,Eastleigh,3,F,0.086091407
E02004723,Eastleigh 012,212,Eastleigh,3,F,0.064896085
E02004723,Eastleigh 012,211,Eastleigh,3,F,4.76896E-07
E02004723,Eastleigh 012,210,Eastleigh,3,F,0.083925466
E02004723,Eastleigh 012,209,Eastleigh,3,F,9.62936E-08
E02004723,Eastleigh 012,202,Eastleigh,3,F,5.05436E-07
E02004723,Eastleigh 012,201,Eastleigh,3,F,3.56711E-05
E02004723,Eastleigh 012,200,Eastleigh,3,F,0.239987223
E02004723,Eastleigh 012,199,Eastleigh,3,F,1.24733E-07
E02004723,Eastleigh 012,198,Eastleigh,3,F,2.05245E-07
E02004723,Eastleigh 012,197,Eastleigh,3,F,0.001617338
E02004723,Eastleigh 012,194,Eastleigh,3,F,1.52719E-07
E02004723,Eastleigh 012,926,Eastleigh,3,F,0.086959809
E02004724,Eastleigh 013,365,Eastleigh,2,F,0.000164865
E02004724,Eastleigh 013,218,Eastleigh,3,F,9.23696E-08
E02004724,Eastleigh 013,217,Eastleigh,3,F,0.044614901
E02004724,Eastleigh 013,214,Eastleigh,3,F,1.7597E-07
E02004724,Eastleigh 013,213,Eastleigh,3,F,1.22598E-07
E02004724,Eastleigh 013,200,Eastleigh,3,F,4.16617E-07
E02004724,Eastleigh 013,199,Eastleigh,3,F,0.089031881
E02004724,Eastleigh 013,198,Eastleigh,3,F,0.137304012
E02004724,Eastleigh 013,197,Eastleigh,3,F,0.130255488
E02004724,Eastleigh 013,196,Eastleigh,3,F,0.080423673
E02004724,Eastleigh 013,195,Eastleigh,3,F,0.190613477
E02004724,Eastleigh 013,194,Eastleigh,3,F,0.311573609
E02004724,Eastleigh 013,193,Eastleigh,3,F,1.16592E-07
E02004724,Eastleigh 013,192,Eastleigh,3,F,1.20965E-09
E02004724,Eastleigh 013,191,Eastleigh,3,F,2.19573E-07
E02004724,Eastleigh 013,43,Eastleigh,3,F,1.55498E-07
E02004724,Eastleigh 013,42,Eastleigh,3,F,1.81224E-07
E02004724,Eastleigh 013,41,Eastleigh,3,F,1.54856E-07
E02004724,Eastleigh 013,40,Eastleigh,3,F,3.50143E-10
E02004724,Eastleigh 013,39,Eastleigh,3,F,9.42146E-08
E02004724,Eastleigh 013,31,Eastleigh,3,F,3.56549E-07
E02004724,Eastleigh 013,929,Eastleigh,3,F,5.47553E-08
E02004724,Eastleigh 013,928,Eastleigh,3,F,0.007588911
E02004724,Eastleigh 013,927,Eastleigh,3,F,3.02296E-07
E02004724,Eastleigh 013,926,Eastleigh,3,F,0.008426739
E02004725,Eastleigh 014,194,Eastleigh,3,F,6.63324E-07
E02004725,Eastleigh 014,193,Eastleigh,3,F,0.708776379
E02004725,Eastleigh 014,192,Eastleigh,3,F,0.291041244
E02004725,Eastleigh 014,191,Eastleigh,3,F,0.00018101
E02004725,Eastleigh 014,31,Eastleigh,3,F,6.5797E-11
E02004725,Eastleigh 014,30,Eastleigh,3,F,3.50672E-07
E02004725,Eastleigh 014,25,Eastleigh,3,F,3.11403E-07
E02004725,Eastleigh 014,929,Eastleigh,3,F,4.15699E-08
E02004726,Eastleigh 015,195,Eastleigh,3,F,0.003546823
E02004726,Eastleigh 015,194,Eastleigh,3,F,4.51206E-07
E02004726,Eastleigh 015,193,Eastleigh,3,F,8.07862E-08
E02004726,Eastleigh 015,192,Eastleigh,3,F,0.046683053
E02004726,Eastleigh 015,191,Eastleigh,3,F,0.605652188
E02004726,Eastleigh 015,190,Eastleigh,3,F,0.078250653
E02004726,Eastleigh 015,189,Eastleigh,3,F,0.175247429
E02004726,Eastleigh 015,929,Eastleigh,3,F,0.019597853
E02004726,Eastleigh 015,927,Eastleigh,3,F,0.043159329
E02004726,Eastleigh 015,911,Eastleigh,3,F,0.02786214
E02004727,Fareham 001,380,Fareham,2,F,7.07236E-08
E02004727,Fareham 001,379,Fareham,2,F,2.37491E-07
E02004727,Fareham 001,377,Fareham,2,F,8.63822E-08
E02004727,Fareham 001,366,Fareham,2,F,0.281730581
E02004727,Fareham 001,365,Fareham,2,F,0.096768789
E02004727,Fareham 001,364,Fareham,2,F,0.15803611
E02004727,Fareham 001,363,Fareham,2,F,0.188655309
E02004727,Fareham 001,362,Fareham,2,F,0.040444997
E02004727,Fareham 001,361,Fareham,2,F,0.094985961
E02004727,Fareham 001,360,Fareham,2,F,3.9783E-08
E02004727,Fareham 001,359,Fareham,2,F,0.013956734
E02004727,Fareham 001,358,Fareham,2,F,0.075830556
E02004727,Fareham 001,356,Fareham,2,F,8.84309E-08
E02004727,Fareham 001,351,Fareham,2,F,5.49758E-07
E02004727,Fareham 001,201,Fareham,3,F,0.000107662
E02004727,Fareham 001,200,Fareham,3,F,0.000231129
E02004727,Fareham 001,197,Fareham,3,F,3.07855E-05
E02004727,Fareham 001,899,Fareham,2,F,7.37165E-06
E02004727,Fareham 001,958,Fareham,2,F,0.023798479
E02004727,Fareham 001,957,Fareham,2,F,0.025414463
E02004728,Fareham 002,377,Fareham,2,F,3.71985E-07
E02004728,Fareham 002,361,Fareham,2,F,3.02992E-07
E02004728,Fareham 002,360,Fareham,2,F,0.151010239
E02004728,Fareham 002,359,Fareham,2,F,0.083240411
E02004728,Fareham 002,358,Fareham,2,F,3.84833E-07
E02004728,Fareham 002,357,Fareham,2,F,0.088450797
E02004728,Fareham 002,356,Fareham,2,F,0.072184961
E02004728,Fareham 002,355,Fareham,2,F,0.019434028
E02004728,Fareham 002,351,Fareham,2,F,1.68257E-07
E02004728,Fareham 002,347,Fareham,2,F,1.39858E-07
E02004728,Fareham 002,345,Fareham,2,F,0.030561781
E02004728,Fareham 002,344,Fareham,2,F,0.039883711
E02004728,Fareham 002,343,Fareham,2,F,0.06265865
E02004728,Fareham 002,342,Fareham,2,F,0.108861935
E02004728,Fareham 002,341,Fareham,2,F,0.209736326
E02004728,Fareham 002,340,Fareham,2,F,0.133975421
E02004728,Fareham 002,339,Fareham,2,F,6.31672E-08
E02004728,Fareham 002,338,Fareham,2,F,1.25234E-07
E02004728,Fareham 002,957,Fareham,2,F,1.84205E-07
E02004729,Fareham 003,376,Fareham,2,F,7.55818E-07
E02004729,Fareham 003,320,Fareham,2,F,2.29623E-07
E02004729,Fareham 003,319,Fareham,2,F,6.00016E-07
E02004729,Fareham 003,318,Fareham,2,F,0.178098519
E02004729,Fareham 003,317,Fareham,2,F,0.521927271
E02004729,Fareham 003,316,Fareham,2,F,2.95142E-07
E02004729,Fareham 003,315,Fareham,2,F,0.158002682
E02004729,Fareham 003,314,Fareham,2,F,0.14196723
E02004729,Fareham 003,313,Fareham,2,F,5.80426E-07
E02004729,Fareham 003,312,Fareham,2,F,9.45747E-07
E02004729,Fareham 003,311,Fareham,2,F,6.78452E-07
E02004729,Fareham 003,309,Fareham,2,F,2.12145E-07
E02004730,Fareham 004,376,Fareham,2,F,0.000118333
E02004730,Fareham 004,375,Fareham,2,F,1.3549E-05
E02004730,Fareham 004,369,Fareham,2,F,0.000225526
E02004730,Fareham 004,322,Fareham,2,F,1.62313E-08
E02004730,Fareham 004,321,Fareham,2,F,1.24559E-07
E02004730,Fareham 004,320,Fareham,2,F,0.032097671
E02004730,Fareham 004,318,Fareham,2,F,1.00552E-07
E02004730,Fareham 004,317,Fareham,2,F,9.84054E-08
E02004730,Fareham 004,316,Fareham,2,F,0.074026306
E02004730,Fareham 004,315,Fareham,2,F,0.005761618
E02004730,Fareham 004,314,Fareham,2,F,1.17989E-07
E02004730,Fareham 004,313,Fareham,2,F,0.023126644
E02004730,Fareham 004,312,Fareham,2,F,0.018568965
E02004730,Fareham 004,311,Fareham,2,F,0.05680189
E02004730,Fareham 004,310,Fareham,2,F,0.017894806
E02004730,Fareham 004,309,Fareham,2,F,0.010389431
E02004730,Fareham 004,308,Fareham,2,F,6.91717E-09
E02004730,Fareham 004,307,Fareham,2,F,4.91107E-08
E02004730,Fareham 004,306,Fareham,2,F,0.006244437
E02004730,Fareham 004,305,Fareham,2,F,0.022498079
E02004730,Fareham 004,304,Fareham,2,F,0.015078803
E02004730,Fareham 004,302,Fareham,2,F,2.1323E-08
E02004730,Fareham 004,301,Fareham,2,F,0.413067975
E02004730,Fareham 004,300,Fareham,2,F,3.81452E-08
E02004730,Fareham 004,298,Fareham,2,F,1.60291E-08
E02004730,Fareham 004,295,Fareham,2,F,1.68457E-08
E02004730,Fareham 004,896,Fareham,2,F,0.014925622
E02004730,Fareham 004,895,Fareham,2,F,0.038827535
E02004730,Fareham 004,894,Fareham,2,F,0.02043679
E02004730,Fareham 004,893,Fareham,2,F,0.093575443
E02004730,Fareham 004,892,Fareham,2,F,0.014643957
E02004730,Fareham 004,891,Fareham,2,F,0.019519439
E02004730,Fareham 004,890,Fareham,2,F,0.015132071
E02004730,Fareham 004,889,Fareham,2,F,0.047157476
E02004730,Fareham 004,937,Fareham,2,F,0.025256067
E02004730,Fareham 004,936,Fareham,2,F,0.01461096
E02004731,Fareham 005,357,Fareham,2,F,0.022587528
E02004731,Fareham 005,356,Fareham,2,F,0.024131604
E02004731,Fareham 005,355,Fareham,2,F,0.166545415
E02004731,Fareham 005,354,Fareham,2,F,0.133997305
E02004731,Fareham 005,353,Fareham,2,F,0.11991135
E02004731,Fareham 005,352,Fareham,2,F,0.153045721
E02004731,Fareham 005,351,Fareham,2,F,2.02393E-07
E02004731,Fareham 005,349,Fareham,2,F,2.51734E-06
E02004731,Fareham 005,348,Fareham,2,F,0.308690508
E02004731,Fareham 005,346,Fareham,2,F,1.86535E-07
E02004731,Fareham 005,345,Fareham,2,F,2.46848E-10
E02004731,Fareham 005,344,Fareham,2,F,0.071087663
E02004732,Fareham 006,366,Fareham,2,F,4.78208E-07
E02004732,Fareham 006,358,Fareham,2,F,1.69699E-07
E02004732,Fareham 006,356,Fareham,2,F,0.006574961
E02004732,Fareham 006,355,Fareham,2,F,2.17746E-11
E02004732,Fareham 006,354,Fareham,2,F,1.44855E-08
E02004732,Fareham 006,353,Fareham,2,F,0.012887661
E02004732,Fareham 006,352,Fareham,2,F,0.077043898
E02004732,Fareham 006,351,Fareham,2,F,0.1594112
E02004732,Fareham 006,350,Fareham,2,F,0.065967757
E02004732,Fareham 006,349,Fareham,2,F,0.678113068
E02004732,Fareham 006,348,Fareham,2,F,3.36453E-07
E02004732,Fareham 006,346,Fareham,2,F,4.0072E-08
E02004732,Fareham 006,334,Fareham,2,F,4.17405E-07
E02004733,Fareham 007,377,Fareham,2,F,1.03411E-08
E02004733,Fareham 007,376,Fareham,2,F,3.3792E-08
E02004733,Fareham 007,355,Fareham,2,F,6.30212E-08
E02004733,Fareham 007,352,Fareham,2,F,2.89438E-09
E02004733,Fareham 007,349,Fareham,2,F,4.27314E-05
E02004733,Fareham 007,348,Fareham,2,F,0.024777271
E02004733,Fareham 007,347,Fareham,2,F,0.025256406
E02004733,Fareham 007,346,Fareham,2,F,0.034991803
E02004733,Fareham 007,345,Fareham,2,F,0.014855862
E02004733,Fareham 007,344,Fareham,2,F,0.00855784
E02004733,Fareham 007,342,Fareham,2,F,4.73255E-05
E02004733,Fareham 007,341,Fareham,2,F,4.68114E-08
E02004733,Fareham 007,340,Fareham,2,F,0.024546112
E02004733,Fareham 007,339,Fareham,2,F,0.084619689
E02004733,Fareham 007,338,Fareham,2,F,0.093043915
E02004733,Fareham 007,337,Fareham,2,F,2.83553E-07
E02004733,Fareham 007,336,Fareham,2,F,3.63236E-08
E02004733,Fareham 007,335,Fareham,2,F,0.006238789
E02004733,Fareham 007,334,Fareham,2,F,0.566329213
E02004733,Fareham 007,333,Fareham,2,F,1.55809E-07
E02004733,Fareham 007,330,Fareham,2,F,3.69368E-07
E02004733,Fareham 007,329,Fareham,2,F,0.020401979
E02004733,Fareham 007,325,Fareham,2,F,3.49655E-08
E02004733,Fareham 007,321,Fareham,2,F,4.93105E-09
E02004733,Fareham 007,319,Fareham,2,F,1.34056E-07
E02004733,Fareham 007,956,Fareham,2,F,0.056538647
E02004733,Fareham 007,919,Fareham,2,F,0.000106327
E02004733,Fareham 007,918,Fareham,2,F,0.039644914
E02004734,Fareham 008,465,Fareham,2,F,2.85386E-08
E02004734,Fareham 008,369,Fareham,2,F,2.23247E-07
E02004734,Fareham 008,323,Fareham,2,F,5.7645E-07
E02004734,Fareham 008,322,Fareham,2,F,0.012033713
E02004734,Fareham 008,310,Fareham,2,F,2.05481E-08
E02004734,Fareham 008,309,Fareham,2,F,4.97635E-08
E02004734,Fareham 008,308,Fareham,2,F,1.57626E-07
E02004734,Fareham 008,307,Fareham,2,F,0.055867615
E02004734,Fareham 008,306,Fareham,2,F,0.026027419
E02004734,Fareham 008,305,Fareham,2,F,1.47304E-07
E02004734,Fareham 008,304,Fareham,2,F,0.03681209
E02004734,Fareham 008,303,Fareham,2,F,0.041230189
E02004734,Fareham 008,302,Fareham,2,F,0.08889746
E02004734,Fareham 008,301,Fareham,2,F,3.73095E-07
E02004734,Fareham 008,300,Fareham,2,F,0.080886618
E02004734,Fareham 008,299,Fareham,2,F,0.070152589
E02004734,Fareham 008,298,Fareham,2,F,0.060049711
E02004734,Fareham 008,297,Fareham,2,F,0.084265863
E02004734,Fareham 008,296,Fareham,2,F,0.276865848
E02004734,Fareham 008,295,Fareham,2,F,0.127064564
E02004734,Fareham 008,294,Fareham,2,F,1.30489E-07
E02004734,Fareham 008,293,Fareham,2,F,2.21966E-08
E02004734,Fareham 008,291,Fareham,2,F,1.46256E-07
E02004734,Fareham 008,893,Fareham,2,F,0.001546947
E02004734,Fareham 008,938,Fareham,2,F,0.038297497
E02004735,Fareham 009,376,Fareham,2,F,9.86741E-09
E02004735,Fareham 009,339,Fareham,2,F,2.02934E-07
E02004735,Fareham 009,338,Fareham,2,F,2.20376E-06
E02004735,Fareham 009,337,Fareham,2,F,0.197794101
E02004735,Fareham 009,336,Fareham,2,F,0.103336293
E02004735,Fareham 009,335,Fareham,2,F,0.14039101
E02004735,Fareham 009,334,Fareham,2,F,1.10069E-07
E02004735,Fareham 009,322,Fareham,2,F,9.90991E-08
E02004735,Fareham 009,321,Fareham,2,F,0.220137434
E02004735,Fareham 009,320,Fareham,2,F,0.079545206
E02004735,Fareham 009,319,Fareham,2,F,0.258731744
E02004735,Fareham 009,318,Fareham,2,F,2.23032E-07
E02004735,Fareham 009,317,Fareham,2,F,3.97499E-07
E02004735,Fareham 009,956,Fareham,2,F,2.50246E-09
E02004735,Fareham 009,919,Fareham,2,F,2.53522E-07
E02004735,Fareham 009,918,Fareham,2,F,6.07091E-05
